id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
1051889,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.7,0.2,0.6139014579,11,1,-1,0,-1,10,1,1,2,1,89,2,0.3872983346,0.8843683837,0.4086563347999999,3.1622776602,0.6,0.0,0.4,3,2,8,3,10,1,10,5,2,4,12,0,0,0,0,0,0
1194900,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0.8,1.2,1.1866444286,10,1,-1,0,-1,4,1,0,0,1,84,3,0.316227766,0.8370303667,0.3667424164,3.7416573868,0.2,0.6,0.9,3,2,8,2,12,2,8,3,2,3,4,0,1,1,0,0,0
206230,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0.6,0.3,0.6986594306,7,1,-1,0,-1,4,1,1,2,1,104,3,0.4,0.9148680075,0.4236744033,3.4641016151,0.4,0.2,0.9,2,1,9,2,7,2,8,3,1,6,7,0,0,0,0,0,0
316514,0,4,1,5,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.7,0.4,0.4860555524,11,1,1,0,1,10,1,1,2,1,83,2,0.4084115571,0.696730855,0.33,2.2360679775,0.3,0.5,0.1,3,2,5,2,10,2,11,10,3,1,8,0,1,0,0,1,0
406748,0,2,1,3,1,0,0,1,0,0,0,0,1,0,1,4,1,0,0,0.4,0.0,0.9161741101,11,1,1,0,1,1,1,1,2,1,74,3,0.3741657387,0.7242993194,0.3303028913,3.0,0.9,0.4,0.9,0,2,9,2,10,4,12,6,1,3,4,0,1,0,0,0,0
148170,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.8,1.5,1.3763629609,11,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.6576441802,0.3685105154999999,2.6457513111,0.4,0.3,0.7,3,0,9,1,10,3,9,3,1,3,5,0,1,0,1,0,0
1139850,0,1,1,7,0,6,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.4,1.0325938214,3,1,-1,0,-1,11,1,1,2,1,67,2,0.3741657387,0.6514446755,0.3666060556,2.8284271247,0.0,0.3,0.7,5,1,9,4,10,5,3,2,1,3,6,0,0,1,1,1,0
598715,0,7,1,5,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.2,0.5825590099,6,0,-1,0,1,11,1,1,0,1,30,3,0.4472135954999999,0.660500061,0.4449719092,1.0,0.4,0.7,0.2,3,3,7,2,8,3,12,4,0,3,5,0,0,1,1,0,0
251116,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.3,0.1,-1.0,6,1,-1,0,0,1,1,1,0,1,40,2,0.3741657387,0.7431922434999999,0.3814446225,3.1622776602,0.2,0.2,0.3,0,2,7,3,8,3,8,3,3,5,4,1,0,0,0,0,0
752457,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.9,0.3,0.7254309064,11,1,0,0,1,11,1,1,3,1,16,3,0.4242640687,0.6477711309,0.3263433773999999,2.4494897428,0.9,0.9,0.2,2,3,7,3,9,3,8,5,5,3,11,0,1,1,0,0,1
945532,1,5,2,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.5,0.9867877178,11,1,1,0,1,1,1,1,0,1,38,3,0.316227766,0.6886626158,0.299165506,3.3166247904,0.1,0.5,0.8,2,1,7,2,8,2,8,2,3,4,5,0,1,0,0,0,0
97636,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0.0,0.634921255,7,1,1,0,0,11,1,1,2,1,16,3,0.3741657387,0.7893466804000001,0.3185906464,3.4641016151,0.4,0.0,0.5,2,2,8,2,9,3,11,8,2,3,11,0,0,1,0,0,0
311981,0,0,2,7,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.4,0.0,0.8359126749,11,0,-1,9,-1,11,1,1,1,1,56,3,0.4898979486,1.2794707713,0.5004997502,3.4641016151,0.1,0.1,0.6,4,3,9,6,10,2,8,4,3,3,10,0,0,1,1,1,1
654873,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.5989574275,9,1,0,0,0,14,1,1,2,1,68,3,0.4471017781,0.6830594761,0.3605551275,2.0,0.0,0.2,0.1,1,3,5,3,12,3,7,9,1,3,11,0,1,0,0,0,0
900015,0,2,1,9,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.1,0.2,-1.0,11,1,1,0,0,0,1,1,2,1,104,2,0.4454211489999999,0.5598479722999999,-1.0,1.0,0.7,0.8,0.1,1,5,7,3,9,2,9,5,4,4,6,0,0,1,0,0,0
488205,0,2,1,8,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.5,0.2,1.2816005618,4,1,-1,0,0,1,1,1,0,1,85,3,0.3741657387,0.6739086678,0.3974921382999999,2.4494897428,0.7,0.3,0.5,1,3,8,4,10,2,6,6,0,3,10,1,0,0,0,0,1
688224,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.9,0.3,0.5517019123,6,1,-1,0,0,1,1,1,0,1,64,1,0.316227766,0.6107169611,0.3619392214,2.8284271247,0.3,0.3,0.5,2,0,8,2,8,1,10,1,0,0,7,0,1,0,0,0,0
1188851,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.1,0.3,-1.0,7,1,1,0,1,0,1,1,2,1,78,3,0.4,0.8110802918000001,0.3287856445,3.4641016151,0.1,0.8,0.1,2,1,7,5,10,2,5,2,1,1,6,0,1,1,1,0,0
1153952,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.5,0.5,1.3306483381999998,11,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.7132598890999999,0.3926830783,3.1622776602,0.4,0.5,0.4,2,2,10,1,10,4,6,4,2,2,7,0,1,0,0,0,1
1175104,0,1,1,8,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.7,0.7,1.3285330256,11,1,0,0,0,11,1,1,2,1,11,2,0.316227766,0.6670522301,0.3033150178,3.3166247904,0.3,0.2,0.4,3,0,6,2,8,2,6,3,1,4,5,0,1,0,0,0,0
97415,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.1,0.1,-1.0,11,1,0,0,1,0,1,1,2,1,43,3,0.3994996871,0.4955796339,0.3130495168,0.0,0.6,0.7,0.5,2,2,7,2,9,2,8,7,0,4,12,1,0,0,0,0,0
1051154,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.7,0.3,0.8212033853,10,1,-1,0,-1,1,1,1,2,1,64,1,0.3160696126,0.5036027229,0.3640054945,1.7320508076,0.1,0.2,0.8,0,0,8,2,10,2,8,2,0,5,6,0,0,0,0,1,0
1268935,0,1,1,6,0,3,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.4,0.6299801584,7,1,-1,0,-1,0,1,1,0,1,22,3,0.316227766,0.7730747882,0.374566416,3.4641016151,0.2,0.9,0.5,1,1,6,4,8,4,8,6,4,5,11,0,1,1,1,0,1
1026118,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0.8,0.3,0.8112490370000001,11,1,0,2,0,11,1,1,2,1,94,0,0.3741657387,0.8250757541,0.3304542328,3.6055512755,0.4,0.4,0.5,1,2,7,5,5,1,7,6,1,3,5,0,1,1,0,1,0
504908,1,6,1,6,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.9,0.5,0.7897784498999999,11,0,1,0,1,10,0,0,2,1,28,3,0.3872983346,0.9986786725,0.3286335345,3.7416573868,0.2,0.5,0.9,2,1,8,2,12,1,6,3,0,4,7,0,1,1,1,0,1
414182,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.2,0.3,-1.0,11,0,-1,0,-1,10,1,1,2,1,83,2,0.4242640687,0.9532892166,0.4185689907,3.0,0.2,0.4,0.4,2,0,9,4,12,2,11,7,1,3,14,1,0,1,0,1,0
927018,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0.3,0.5178078794,7,1,-1,2,-1,0,1,1,2,1,100,0,0.4,0.9056297749,0.423083916,3.4641016151,0.3,0.9,0.2,1,3,8,3,12,3,7,5,0,1,6,0,1,1,0,0,0
1014364,0,1,1,5,1,1,0,1,0,0,0,0,0,0,0,12,1,0,0,0.3,0.0,0.9113863067,11,0,0,9,1,10,1,1,0,1,104,3,0.4472135954999999,1.4274536653999998,0.3908964057,3.4641016151,0.8,0.6,0.3,1,0,7,2,7,1,3,2,2,2,11,0,1,0,0,0,0
302532,0,1,3,5,1,4,0,1,0,0,0,0,0,0,0,7,1,0,0,0.3,0.0,0.9532837982,11,1,-1,0,-1,1,1,1,2,1,52,3,0.3741657387,0.7784679805,0.3598610843,3.4641016151,0.7,0.7,0.4,4,1,7,2,10,1,9,9,2,5,10,0,1,1,0,1,0
452540,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.8,1.3021616643,11,1,0,0,0,7,1,1,2,1,104,3,0.4,0.8236935561,0.3588871689,3.1622776602,0.2,0.4,0.3,2,1,7,4,9,4,6,7,2,4,14,0,1,0,0,0,0
834941,0,7,1,7,1,6,0,0,0,1,0,0,0,0,0,5,0,0,1,0.4,0.0,1.0764525071,4,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.6589184727,0.3820994635,2.2360679775,0.8,0.4,0.5,5,2,7,3,11,3,9,3,1,4,10,0,0,1,0,1,0
950817,0,4,2,5,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.5,0.8268917704000001,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7132743726,0.3887158345,3.1622776602,0.4,0.0,0.3,2,2,4,4,8,2,9,4,3,2,13,0,1,0,1,0,0
779624,0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0.1,0.1,-1.0,7,1,1,0,1,4,1,1,2,1,48,3,0.316227766,0.5976019571,0.3201562119,2.8284271247,0.9,0.5,0.1,3,3,7,1,10,1,10,7,2,2,11,1,1,0,0,0,1
115339,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.2,0.5006246099,11,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.864294008,0.3850973903,3.6055512755,0.2,0.3,0.0,2,2,10,1,7,2,14,8,2,2,4,0,1,0,0,0,0
769912,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.6,0.3,0.8131727984,10,1,-1,0,1,0,1,1,0,1,46,3,0.4,0.7545180718000001,0.3663331817,3.3166247904,0.4,0.2,0.8,2,1,5,3,9,1,9,3,2,2,7,0,0,1,0,0,0
1339780,0,5,3,4,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.7,0.3,0.9357483636,6,1,-1,0,0,0,1,1,0,1,32,1,0.316227766,0.5604750052,0.3615245497,2.4494897428,0.9,0.1,0.6,3,1,9,5,11,3,7,6,0,3,9,0,0,1,1,0,0
757645,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.2,0.5471517157,9,1,0,2,0,0,0,1,0,1,104,2,0.3741657387,0.888621832,0.3601388621,3.6055512755,0.0,0.2,0.0,3,2,9,3,9,4,7,7,1,3,8,0,0,0,0,0,0
599097,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,1.5,1.6974245197,11,0,1,0,1,0,1,1,2,1,23,3,0.4,0.9634326543,0.3309078421999999,3.4641016151,0.9,0.6,0.0,4,4,9,5,9,2,8,11,1,3,9,0,1,0,1,1,0
1007666,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.4,0.8954747344,11,1,-1,0,-1,9,1,1,2,1,93,3,0.4,0.8649033768000001,0.3834057903,3.6055512755,0.2,0.5,0.1,3,0,9,3,9,2,12,0,0,3,4,0,0,1,0,0,0
189386,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.9,1.4,1.5829166118,11,1,1,0,0,1,1,1,3,1,10,2,0.316227766,0.6110044568,0.3193743885,2.6457513111,0.6,0.9,0.0,2,0,9,2,12,3,7,6,1,2,10,0,1,1,0,0,0
502586,0,0,1,5,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0.9,1.1,1.2747548784,11,0,0,1,0,2,-1,1,1,1,104,2,0.4472135954999999,1.8239680655,0.3728270375999999,3.6055512755,0.6,0.5,0.4,1,0,8,3,12,3,7,9,1,5,10,1,1,1,0,0,0
210196,0,1,1,8,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.1,0.1,-1.0,7,0,0,9,1,15,1,1,2,1,41,2,0.5477225575,1.4982772476,0.4289522118,3.3166247904,0.0,0.1,0.8,3,1,8,1,10,2,6,5,1,2,4,0,1,1,0,0,0
641292,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.3,1.2796483892,11,1,1,0,1,6,1,1,2,1,27,3,0.3741657387,0.7215971725,0.3204684071999999,3.1622776602,0.3,0.5,0.6,1,4,8,4,8,0,11,6,0,4,13,1,0,1,0,0,0
756323,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,1.3,1.3772708521,11,1,0,1,0,3,1,1,2,1,102,2,0.4,0.8815252559000001,0.3269556544999999,3.6055512755,0.0,0.1,0.2,2,0,8,1,10,1,11,7,0,5,9,0,0,1,1,0,0
1073791,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.2,0.2,-1.0,7,1,0,0,1,11,1,1,2,1,104,2,0.4472135954999999,0.7260216512000001,0.3449637661999999,2.8284271247,0.7,0.3,0.5,3,0,8,3,7,1,8,7,2,1,11,0,1,1,0,0,0
264923,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.2,0.1,-1.0,5,1,0,0,0,0,1,1,0,1,32,3,0.316227766,0.6051261736,0.2944486373,2.8284271247,0.7,0.2,0.3,5,2,8,3,9,2,8,7,3,2,6,0,1,0,0,0,0
300078,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.3,0.1,-1.0,6,1,-1,0,0,14,1,1,0,1,60,1,0.316227766,0.6384058141,0.3472751071,3.3166247904,0.8,0.7,0.6,2,4,7,3,9,1,9,4,1,1,13,0,1,0,0,0,0
998599,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,1.1,1.1241663578,11,1,0,0,1,7,1,1,2,1,104,3,0.4472135954999999,0.8505953190000001,0.357211422,3.1622776602,0.8,0.8,0.1,2,1,8,2,9,3,11,6,2,1,10,0,1,0,1,0,0
373537,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,1.8,1.858426754,8,0,-1,1,1,17,0,1,0,1,104,3,0.4898979486,0.9731413732,0.4428317965,3.1622776602,0.2,0.6,0.7,3,2,9,2,9,2,6,4,1,5,8,0,0,1,0,0,0
610149,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.5,0.9601432185,11,1,1,0,0,11,1,1,2,1,103,3,0.316227766,0.670496917,0.2887905816,3.3166247904,0.4,0.3,0.7,3,2,8,4,9,1,14,3,1,5,10,0,1,1,0,0,0
495636,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0.9,0.2,0.6398241946000001,6,1,-1,0,1,1,1,1,0,1,64,1,0.316227766,0.5980685165,0.3619392214,2.8284271247,0.9,0.7,0.0,3,1,7,2,9,2,8,5,1,4,4,0,1,0,0,0,0
593012,0,5,4,7,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.8,0.2,0.9424038412,4,0,-1,0,0,10,1,1,0,1,28,3,0.3741657387,0.8945080369,0.3820994635,3.1622776602,0.2,0.8,0.5,3,0,6,4,9,3,4,2,1,1,8,0,1,0,0,0,0
925633,0,3,1,3,1,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0.6,0.2,0.5900211861,11,0,0,0,1,15,1,1,2,1,5,2,0.4242640687,0.7592405949,0.3420526275,2.0,0.7,0.2,0.3,2,3,6,1,12,3,5,4,0,1,10,0,1,1,0,0,0
1010348,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.6,0.0,-1.0,10,1,-1,0,0,11,1,1,0,1,99,2,0.316227766,0.6801039055,0.3687817783,3.3166247904,0.4,0.5,0.8,1,2,8,4,9,2,10,6,1,7,9,0,1,0,0,0,0
476657,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.3,0.2,-1.0,7,1,1,0,0,1,1,0,2,1,38,3,0.316227766,0.8159496065,0.299165506,3.7416573868,0.9,0.8,0.8,2,0,7,2,8,3,9,4,2,3,6,0,1,1,0,1,0
1020459,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.3,0.7407766195000001,7,1,-1,0,-1,0,1,1,2,1,46,3,0.4,0.7325638494,0.3663331817,3.0,0.6,0.2,0.2,1,3,7,4,10,0,5,8,0,3,7,0,0,1,1,1,0
959393,0,1,1,5,1,4,0,1,0,0,0,0,0,0,0,13,1,0,0,0.7,0.7,1.2676257334,11,1,0,0,1,14,1,1,2,1,82,3,0.316227766,0.7263203992,0.3292415527,3.4641016151,0.3,0.8,0.8,3,3,7,2,6,2,4,6,0,1,6,0,1,1,1,0,0
657916,0,4,1,6,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.4,0.0,0.7202430145000001,8,0,-1,9,1,15,1,1,0,1,41,2,0.5477225575,1.4130443075,0.5329165038,3.1622776602,0.8,0.7,0.9,3,1,8,2,9,1,14,3,1,3,9,0,1,1,0,0,1
310605,0,0,1,7,0,3,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.0,0.514174095,11,1,-1,0,-1,4,1,0,2,1,12,3,0.4,0.9670501282,0.3708099244,3.7416573868,0.6,0.3,0.1,3,2,8,4,9,2,9,4,3,1,5,0,0,1,0,1,0
218437,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.2,0.4,-1.0,7,1,-1,0,-1,0,1,1,2,1,104,3,0.4,0.9656283014,-1.0,3.4641016151,0.2,0.0,0.2,1,1,9,5,7,4,11,5,0,5,5,0,1,1,0,1,0
1412975,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.8,0.8638576272,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.618733043,0.3687817783,3.1622776602,0.6,0.2,0.7,3,1,7,5,9,2,8,8,3,2,8,0,1,0,1,0,0
370551,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.5320949163,7,1,0,0,0,11,1,1,0,1,19,3,0.3155946768,0.5098411679,0.3,1.0,0.8,0.3,0.2,3,1,8,1,8,1,10,7,1,2,10,0,1,1,1,1,0
20027,0,5,1,5,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.6,0.2,0.701338007,9,1,0,0,1,10,1,1,3,1,28,3,0.3741657387,0.7362513944,0.3248076354,2.8284271247,0.0,0.4,0.8,2,1,9,4,8,4,8,2,8,2,6,0,1,0,1,1,1
1346825,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1.0,7,1,0,2,0,1,1,1,2,1,90,0,0.3741657387,0.7392619728000001,0.3241913015,3.1622776602,0.9,0.4,0.6,3,0,8,3,8,2,12,7,0,1,6,0,1,1,0,0,0
265808,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.2,0.3,-1.0,11,1,-1,0,-1,11,1,1,2,1,53,2,0.4688283268,0.5929510174,0.4236744033,0.0,0.3,0.0,0.5,1,2,6,4,9,4,8,4,1,4,6,0,1,0,0,1,0
1312719,0,2,2,7,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.0,-1.0,11,1,-1,0,-1,7,1,1,2,1,104,3,0.4472135954999999,0.8429704464,0.423792402,3.1622776602,0.1,0.3,0.8,4,2,9,3,9,4,4,3,3,3,7,0,1,1,0,1,1
368940,0,3,1,6,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.6860211367,11,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.7856144618,0.374566416,3.6055512755,0.3,0.7,0.7,5,3,9,3,8,2,10,4,2,5,9,0,1,1,0,0,0
784705,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,0.6,1.1789826123,11,0,-1,9,-1,10,1,1,2,1,104,3,0.4472135954999999,1.3665512785,0.4975942122,3.4641016151,0.7,0.6,0.6,3,0,9,4,10,1,8,7,2,2,9,0,1,0,1,0,0
1146191,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.6,0.9,1.1283284096,9,1,1,0,1,6,1,0,2,1,27,3,0.3741657387,0.8147909533,0.3204684071999999,3.7416573868,0.5,0.8,0.4,2,3,8,3,8,3,6,7,2,6,3,0,0,1,0,0,0
617413,0,5,1,8,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.8,1.062426468,11,1,0,0,0,10,1,1,2,1,89,2,0.3872983346,0.955789233,0.3349626845,3.6055512755,0.2,0.9,0.7,1,2,8,2,9,2,8,5,1,3,7,0,1,1,1,0,0
951608,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0.9,0.5,0.8536685539,9,1,1,0,1,11,1,0,2,1,47,2,0.3741657387,0.9795955482,0.3284813541,3.6055512755,0.3,0.3,0.3,2,1,9,1,12,1,7,2,2,4,4,0,1,0,1,0,0
409583,0,5,1,11,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.8,1.0,1.2910751334,11,1,1,0,0,4,1,1,0,1,12,3,0.4,0.7479206713,0.3248076354,3.3166247904,0.9,0.2,0.3,0,1,8,5,11,4,13,2,1,0,10,0,1,1,0,1,0
1177084,0,3,1,6,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.1,0.1,-1.0,6,1,-1,2,1,1,1,1,0,1,1,0,0.3741657387,0.870000475,0.4189272013,3.6055512755,0.1,0.5,0.3,0,1,6,5,8,1,8,13,4,3,7,0,1,0,0,0,0
302819,0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.0,0.0,-1.0,7,1,-1,0,-1,11,1,1,2,1,57,2,0.423792402,0.5897716325,0.3734969878999999,1.4142135624,0.6,0.9,0.1,4,1,6,0,8,4,10,3,0,3,10,0,0,0,0,1,0
1221902,0,6,1,4,1,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0.9,0.2,0.7180703307999999,7,0,0,8,0,9,1,1,2,1,13,3,0.4472135954999999,0.9694720383,0.3991240409,3.1622776602,0.2,0.9,0.1,3,1,7,2,11,0,11,3,4,3,10,1,0,0,1,1,0
573911,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.0,0.0,-1.0,11,1,-1,0,-1,11,1,1,1,1,44,3,0.4472135954999999,0.7693267423000001,0.4062019202,2.8284271247,0.6,0.9,0.4,3,0,8,4,10,2,8,7,3,2,7,0,1,0,0,1,0
1046505,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,1.0591860082,10,1,-1,0,0,11,1,1,0,1,103,2,0.316227766,0.6823936965,0.3583294573,3.4641016151,0.2,0.8,0.4,3,1,8,2,8,3,7,9,4,3,9,0,1,1,0,0,0
1335586,0,2,2,4,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,0.2,0.5550900828,7,1,-1,0,-1,1,1,1,2,1,74,3,0.3605551275,0.5757675438000001,0.3667424164,2.0,0.3,0.2,0.9,3,3,9,2,8,2,9,5,2,4,7,0,1,1,1,1,1
351523,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.7,0.2,0.6759252917,6,1,-1,0,0,4,1,0,0,1,50,2,0.4,0.9370562311,0.3943348831,3.7416573868,0.7,0.2,0.7,3,1,9,6,11,2,10,7,3,3,10,0,1,1,1,0,0
805646,0,1,2,6,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,1.3,1.2668859459,10,1,-1,0,1,1,1,1,0,1,64,3,0.316227766,0.6915965479,0.3619392214,3.6055512755,0.1,0.1,0.5,3,2,7,2,11,2,9,9,0,2,8,0,0,1,0,0,1
219664,0,5,2,3,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.5,0.4,0.9287087811,6,1,-1,0,0,11,1,1,0,1,103,1,0.316227766,0.6489661199,0.3583294573,3.1622776602,0.3,0.4,0.8,1,3,8,3,7,3,15,5,2,2,9,0,1,0,1,0,0
255089,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0.6,0.3,0.8856494792,8,1,-1,0,0,14,1,1,0,1,42,2,0.4,0.6583067435000001,0.3937003937,2.6457513111,0.2,0.9,0.9,3,1,9,1,7,3,6,4,2,2,9,1,1,0,0,0,0
269506,0,5,1,5,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,86,3,0.4,0.9317294858,-1.0,3.3166247904,0.5,0.2,0.8,4,1,9,3,9,3,7,6,2,2,8,0,0,1,0,0,0
150646,0,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.3,0.5315072906,11,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.5491917427,0.3583294573,2.4494897428,0.6,0.1,0.8,1,1,7,3,6,2,12,4,2,4,5,0,0,0,1,1,0
858563,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.6,0.4,0.8656644847,11,1,-1,0,-1,1,1,1,2,1,38,3,0.316227766,0.7054539597,0.3598610843,3.3166247904,0.3,0.8,0.1,3,1,7,2,10,2,11,4,0,4,12,1,1,1,0,1,1
458001,0,4,1,11,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.4,0.9283722314,7,1,-1,0,-1,14,1,1,3,1,104,1,0.4242640687,0.3325645404,0.4062019202,0.0,0.5,0.1,0.5,3,2,10,2,7,2,7,7,2,2,10,0,1,0,0,0,0
1278986,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.9,1.0,1.3890194383,11,1,1,0,0,11,1,0,2,1,101,3,0.3741657387,0.8956391134,0.3214031736,3.6055512755,0.2,0.6,0.8,5,1,7,1,8,2,10,7,2,2,9,0,0,0,0,1,0
